date,region,person,goods,units,amount,value
17 May 13,midwest,bill,laptops,1,518,518
17 May 13,west,jack,laptops,1,591,591
17 May 13,west,lyn,software,1,332,332
17 May 13,east,andy,tablets,2,369,738
17 May 13,south,fred,software,1,221,221
17 May 13,west,rachel,software,2,422,844
17 May 13,mountain,frederic,laptops,1,539,539
17 May 13,west,lyn,tablets,1,78,78
17 May 13,west,mandy,software,1,145,145
17 May 13,west,mandy,tablets,1,585,585
17 May 13,west,mandy,software,10,432,4320
17 May 13,west,roger,servers,1,2617,2617
17 May 13,east,joe,tablets,1,452,452
17 May 13,mountain,frederic,desktops,1,475,475
18 May 13,west,jack,laptops,10,456,4560
18 May 13,west,lyn,laptops,1,697,697
18 May 13,south,leon,desktops,1,741,741
18 May 13,midwest,sam,tablets,4,512,2048
18 May 13,midwest,bill,tablets,4,905,3620
18 May 13,east,andy,desktops,2,688,1376
18 May 13,midwest,sam,laptops,1,619,619
18 May 13,south,sue,laptops,10,920,9200
18 May 13,midwest,charles,desktops,1,695,695
18 May 13,west,rachel,tablets,1,526,526
18 May 13,midwest,charles,software,2,307,614
18 May 13,east,kate,laptops,1,568,568
18 May 13,west,mandy,tablets,1,902,902
18 May 13,midwest,charles,laptops,4,577,2308
18 May 13,west,jack,laptops,1,707,707
18 May 13,west,lyn,laptops,1,760,760
18 May 13,south,fred,software,1,427,427
18 May 13,south,fred,desktops,1,763,763
18 May 13,mountain,james,laptops,1,853,853
18 May 13,west,rachel,tablets,1,202,202
18 May 13,south,leon,desktops,2,671,1342
18 May 13,mountain,james,tablets,4,392,1568
18 May 13,west,roger,laptops,1,629,629
19 May 13,west,kevin,laptops,1,693,693
19 May 13,west,mandy,tablets,4,98,392
19 May 13,west,roger,tablets,1,770,770
19 May 13,south,harry,tablets,1,751,751
19 May 13,mountain,claire,desktops,1,795,795
19 May 13,west,mandy,desktops,4,713,2852
19 May 13,east,allie,tablets,1,816,816
19 May 13,midwest,sam,laptops,2,449,898
19 May 13,east,andy,desktops,1,708,708
19 May 13,south,leon,laptops,10,930,9300
19 May 13,east,joe,desktops,1,462,462
19 May 13,midwest,charles,software,10,382,3820
19 May 13,south,debs,laptops,2,973,1946
19 May 13,mountain,claire,laptops,2,303,606
19 May 13,east,joe,desktops,2,227,454
19 May 13,south,debs,tablets,1,43,43
19 May 13,south,fred,software,1,194,194
19 May 13,midwest,sam,software,2,195,390
19 May 13,south,debs,tablets,1,565,565
19 May 13,west,lyn,servers,1,2455,2455
19 May 13,east,joe,desktops,10,450,4500
19 May 13,south,debs,tablets,1,275,275
19 May 13,south,jim,tablets,1,637,637
20 May 13,west,lyn,laptops,1,464,464
20 May 13,east,allie,tablets,4,599,2396
20 May 13,west,mandy,tablets,2,720,1440
20 May 13,west,jack,desktops,1,212,212
20 May 13,midwest,sam,servers,2,1316,2632
20 May 13,south,jim,tablets,2,953,1906
20 May 13,west,lyn,software,1,111,111
20 May 13,midwest,john,laptops,10,498,4980
20 May 13,east,dan,tablets,4,114,456
20 May 13,east,andy,desktops,1,442,442
20 May 13,west,kevin,tablets,1,758,758
20 May 13,south,sue,tablets,10,340,3400
20 May 13,west,rachel,tablets,10,274,2740
20 May 13,east,allie,tablets,4,538,2152
20 May 13,west,mandy,software,1,178,178
20 May 13,south,debs,laptops,1,536,536
20 May 13,east,kate,tablets,1,942,942
20 May 13,south,leon,laptops,1,339,339
20 May 13,west,kevin,software,4,275,1100
20 May 13,east,andy,tablets,1,613,613
20 May 13,south,jim,laptops,2,481,962
20 May 13,west,roger,desktops,2,357,714
20 May 13,south,debs,tablets,1,206,206
21 May 13,mountain,frederic,laptops,2,593,1186
21 May 13,midwest,charles,laptops,1,705,705
21 May 13,east,joe,laptops,1,328,328
21 May 13,west,jack,laptops,1,410,410
21 May 13,west,lyn,servers,10,1655,16550
21 May 13,east,jackie,laptops,2,991,1982
21 May 13,east,kate,desktops,2,361,722
21 May 13,west,kevin,tablets,1,871,871
21 May 13,west,kevin,tablets,1,635,635
21 May 13,midwest,charles,laptops,2,645,1290
21 May 13,west,lyn,tablets,1,337,337
21 May 13,west,roger,tablets,1,772,772
21 May 13,west,rachel,tablets,10,847,8470
21 May 13,east,allie,tablets,2,807,1614
21 May 13,west,lyn,desktops,2,407,814
21 May 13,midwest,bill,tablets,1,295,295
21 May 13,south,fred,software,10,209,2090
21 May 13,west,roger,tablets,1,538,538
21 May 13,west,mandy,software,2,473,946
21 May 13,east,dan,desktops,2,549,1098
21 May 13,west,jack,tablets,1,924,924
21 May 13,west,kevin,software,10,259,2590
21 May 13,west,lyn,desktops,1,755,755
22 May 13,south,sue,laptops,1,640,640
22 May 13,west,roger,tablets,1,777,777
22 May 13,west,jack,laptops,2,737,1474
22 May 13,south,sue,tablets,1,21,21
22 May 13,west,lyn,software,1,224,224
22 May 13,east,dan,tablets,1,859,859
22 May 13,west,kevin,servers,2,1940,3880
22 May 13,east,joe,software,1,314,314
22 May 13,south,debs,tablets,1,284,284
22 May 13,midwest,charles,software,4,337,1348
22 May 13,east,kate,desktops,2,726,1452
22 May 13,east,kate,desktops,4,752,3008
22 May 13,west,mandy,tablets,1,165,165
22 May 13,midwest,sam,tablets,2,541,1082
22 May 13,east,joe,tablets,1,370,370
22 May 13,mountain,james,tablets,2,988,1976
22 May 13,west,kevin,tablets,1,243,243
22 May 13,west,lyn,desktops,10,235,2350
22 May 13,east,joe,tablets,1,932,932
22 May 13,west,lyn,laptops,1,315,315
22 May 13,west,jack,laptops,2,626,1252
22 May 13,west,kevin,servers,2,1769,3538
22 May 13,west,lyn,tablets,1,372,372
23 May 13,east,allie,laptops,4,704,2816
23 May 13,west,kevin,laptops,1,401,401
23 May 13,east,andy,tablets,1,60,60
23 May 13,south,debs,servers,4,1693,6772
23 May 13,midwest,bill,tablets,10,945,9450
23 May 13,midwest,charles,desktops,1,641,641
23 May 13,west,jack,laptops,1,348,348
23 May 13,mountain,frederic,laptops,1,882,882
23 May 13,south,harry,tablets,2,707,1414
23 May 13,west,lyn,laptops,2,768,1536
23 May 13,west,lyn,laptops,2,737,1474
23 May 13,midwest,bill,servers,10,1446,14460
23 May 13,south,sue,desktops,4,279,1116
23 May 13,midwest,john,laptops,1,816,816
23 May 13,east,jackie,software,2,411,822
23 May 13,south,sue,laptops,2,303,606
23 May 13,south,debs,desktops,1,780,780
23 May 13,west,jack,tablets,4,269,1076
23 May 13,south,sue,tablets,10,291,2910
23 May 13,south,fred,desktops,2,520,1040
23 May 13,west,kevin,software,1,305,305
23 May 13,south,debs,laptops,2,858,1716
23 May 13,east,jackie,tablets,2,476,952
24 May 13,east,jackie,tablets,10,163,1630
24 May 13,midwest,charles,tablets,1,442,442
24 May 13,south,debs,desktops,1,710,710
24 May 13,east,allie,desktops,2,343,686
24 May 13,west,mandy,tablets,1,84,84
24 May 13,midwest,charles,tablets,1,822,822
24 May 13,west,jack,servers,2,1642,3284
24 May 13,west,jack,tablets,10,284,2840
24 May 13,west,lyn,tablets,1,205,205
24 May 13,south,sue,tablets,1,57,57
24 May 13,west,kevin,laptops,1,399,399
24 May 13,east,kate,tablets,1,869,869
24 May 13,midwest,charles,tablets,4,301,1204
24 May 13,west,mandy,laptops,1,613,613
24 May 13,west,kevin,software,1,218,218
24 May 13,midwest,bill,tablets,1,896,896
24 May 13,west,mandy,software,1,397,397
24 May 13,west,rachel,desktops,1,707,707
24 May 13,midwest,sam,tablets,1,429,429
24 May 13,west,kevin,software,2,172,344
24 May 13,west,rachel,tablets,1,164,164
24 May 13,south,fred,servers,1,1609,1609
24 May 13,mountain,frederic,tablets,1,670,670
25 May 13,west,rachel,tablets,1,833,833
25 May 13,west,kevin,software,1,439,439
25 May 13,west,mandy,software,1,208,208
25 May 13,east,joe,servers,1,1793,1793
25 May 13,midwest,bob,servers,2,2045,4090
25 May 13,west,jack,laptops,1,410,410
25 May 13,east,jackie,desktops,1,395,395
25 May 13,mountain,william,software,1,104,104
25 May 13,east,allie,desktops,1,630,630
25 May 13,midwest,charles,tablets,1,20,20
25 May 13,midwest,john,tablets,1,871,871
25 May 13,east,joe,software,1,241,241
25 May 13,east,allie,laptops,1,316,316
25 May 13,mountain,claire,desktops,1,799,799
25 May 13,south,debs,laptops,1,811,811
25 May 13,west,rachel,software,1,138,138
25 May 13,east,dan,tablets,1,235,235
25 May 13,south,sue,servers,4,2446,9784
25 May 13,south,fred,desktops,1,452,452
25 May 13,midwest,john,tablets,1,489,489
25 May 13,west,kevin,tablets,1,274,274
25 May 13,midwest,sam,servers,1,1108,1108
25 May 13,south,leon,tablets,1,47,47
26 May 13,east,jackie,desktops,4,620,2480
26 May 13,midwest,bob,software,2,366,732
26 May 13,west,kevin,software,2,434,868
26 May 13,west,roger,laptops,1,437,437
26 May 13,west,rachel,desktops,1,612,612
26 May 13,south,jim,laptops,10,738,7380
26 May 13,east,jackie,desktops,2,274,548
26 May 13,mountain,william,laptops,1,942,942
26 May 13,midwest,charles,software,2,245,490
26 May 13,midwest,sam,desktops,1,270,270
26 May 13,midwest,sam,software,1,324,324
26 May 13,midwest,bill,tablets,1,636,636
26 May 13,south,harry,software,1,286,286
26 May 13,midwest,john,desktops,2,741,1482
26 May 13,west,roger,desktops,2,662,1324
26 May 13,south,harry,desktops,1,763,763
26 May 13,west,roger,tablets,1,356,356
26 May 13,south,sue,laptops,2,903,1806
26 May 13,south,fred,software,10,381,3810
26 May 13,midwest,bob,desktops,2,481,962
26 May 13,east,allie,tablets,1,524,524
26 May 13,east,dan,tablets,10,156,1560
26 May 13,west,roger,tablets,1,687,687
27 May 13,south,harry,tablets,2,560,1120
27 May 13,east,kate,tablets,1,483,483
27 May 13,west,mandy,tablets,1,874,874
27 May 13,south,debs,desktops,1,331,331
27 May 13,south,sue,tablets,1,835,835
27 May 13,south,harry,laptops,1,536,536
27 May 13,east,kate,tablets,10,636,6360
27 May 13,east,jackie,software,1,434,434
27 May 13,east,allie,laptops,4,989,3956
27 May 13,south,fred,laptops,1,328,328
27 May 13,west,rachel,tablets,1,337,337
27 May 13,east,jackie,servers,1,2924,2924
27 May 13,west,rachel,software,1,229,229
27 May 13,mountain,james,software,1,195,195
27 May 13,east,dan,tablets,2,754,1508
27 May 13,south,fred,laptops,2,686,1372
27 May 13,east,kate,laptops,1,826,826
27 May 13,south,debs,software,1,384,384
27 May 13,south,jim,tablets,1,380,380
27 May 13,east,kate,laptops,2,790,1580
27 May 13,east,jackie,laptops,1,966,966
27 May 13,west,rachel,tablets,1,403,403
27 May 13,east,allie,laptops,1,300,300
28 May 13,east,kate,software,1,274,274
28 May 13,west,kevin,desktops,2,622,1244
28 May 13,south,sue,laptops,10,805,8050
28 May 13,west,roger,software,10,182,1820
28 May 13,mountain,frederic,desktops,2,465,930
28 May 13,east,andy,laptops,1,646,646
28 May 13,west,rachel,desktops,10,615,6150
28 May 13,south,sue,tablets,2,265,530
28 May 13,south,sue,laptops,2,744,1488
28 May 13,west,mandy,tablets,4,716,2864
28 May 13,west,lyn,laptops,1,720,720
28 May 13,west,kevin,tablets,1,611,611
28 May 13,west,rachel,software,2,500,1000
28 May 13,west,lyn,software,1,388,388
28 May 13,midwest,charles,tablets,1,561,561
28 May 13,midwest,john,tablets,1,411,411
28 May 13,mountain,claire,tablets,1,560,560
28 May 13,midwest,john,laptops,1,479,479
28 May 13,south,sue,tablets,1,188,188
28 May 13,west,rachel,desktops,1,505,505
28 May 13,west,mandy,tablets,1,571,571
28 May 13,midwest,bill,laptops,10,709,7090
28 May 13,south,debs,laptops,10,503,5030
29 May 13,west,jack,laptops,4,374,1496
29 May 13,west,jack,desktops,2,647,1294
29 May 13,south,jim,tablets,4,62,248
29 May 13,east,jackie,laptops,2,912,1824
29 May 13,mountain,claire,tablets,4,91,364
29 May 13,midwest,charles,tablets,2,373,746
29 May 13,west,rachel,tablets,2,195,390
29 May 13,east,jackie,software,1,462,462
29 May 13,west,rachel,software,1,463,463
29 May 13,west,mandy,tablets,1,869,869
29 May 13,midwest,sam,tablets,4,155,620
29 May 13,east,joe,tablets,1,26,26
29 May 13,west,lyn,tablets,2,98,196
29 May 13,east,andy,desktops,1,399,399
29 May 13,south,sue,desktops,1,502,502
29 May 13,west,roger,servers,1,2771,2771
29 May 13,south,sue,desktops,2,420,840
29 May 13,east,kate,desktops,4,541,2164
29 May 13,west,rachel,laptops,2,886,1772
29 May 13,midwest,john,desktops,1,685,685
29 May 13,west,kevin,laptops,1,703,703
29 May 13,west,kevin,servers,1,1940,1940
29 May 13,midwest,charles,laptops,1,676,676
30 May 13,midwest,charles,desktops,2,380,760
30 May 13,west,mandy,tablets,1,248,248
30 May 13,east,allie,tablets,10,558,5580
30 May 13,midwest,sam,desktops,1,540,540
30 May 13,east,kate,tablets,1,760,760
30 May 13,west,kevin,tablets,4,264,1056
30 May 13,west,roger,laptops,1,651,651
30 May 13,east,andy,desktops,1,675,675
30 May 13,west,rachel,desktops,10,658,6580
30 May 13,midwest,bob,tablets,2,453,906
30 May 13,west,jack,software,1,355,355
30 May 13,east,jackie,desktops,1,644,644
30 May 13,south,sue,laptops,2,470,940
30 May 13,east,dan,tablets,10,789,7890
30 May 13,east,jackie,tablets,1,919,919
30 May 13,mountain,claire,tablets,4,633,2532
30 May 13,east,joe,software,1,319,319
30 May 13,south,leon,servers,10,1303,13030
30 May 13,east,kate,tablets,10,94,940
30 May 13,east,andy,desktops,10,770,7700
30 May 13,south,jim,software,1,297,297
30 May 13,west,lyn,tablets,10,518,5180
30 May 13,west,lyn,software,10,237,2370
31 May 13,west,mandy,laptops,1,713,713
31 May 13,east,allie,tablets,1,527,527
31 May 13,east,kate,laptops,10,923,9230
31 May 13,west,rachel,tablets,1,326,326
31 May 13,midwest,bob,tablets,1,314,314
31 May 13,south,debs,desktops,1,630,630
31 May 13,west,kevin,tablets,10,285,2850
31 May 13,west,jack,laptops,1,504,504
31 May 13,midwest,bob,tablets,4,529,2116
31 May 13,west,rachel,software,2,324,648
31 May 13,midwest,john,software,1,300,300
31 May 13,midwest,sam,laptops,10,561,5610
31 May 13,west,lyn,desktops,1,613,613
31 May 13,midwest,bill,desktops,1,525,525
31 May 13,south,sue,laptops,1,530,530
31 May 13,south,leon,software,1,111,111
31 May 13,east,joe,tablets,1,338,338
31 May 13,south,jim,desktops,1,748,748
31 May 13,midwest,john,desktops,1,203,203
31 May 13,south,harry,tablets,10,272,2720
31 May 13,east,allie,tablets,1,32,32
31 May 13,south,harry,tablets,4,716,2864
31 May 13,west,roger,desktops,4,356,1424
01 Jun 13,west,roger,software,2,189,378
01 Jun 13,east,kate,software,2,220,440
01 Jun 13,midwest,bill,laptops,1,549,549
01 Jun 13,mountain,claire,tablets,1,510,510
01 Jun 13,east,dan,tablets,1,520,520
01 Jun 13,west,lyn,tablets,4,290,1160
01 Jun 13,mountain,james,tablets,1,708,708
01 Jun 13,east,jackie,tablets,1,759,759
01 Jun 13,west,rachel,servers,1,2108,2108
01 Jun 13,midwest,charles,tablets,1,426,426
01 Jun 13,east,allie,desktops,4,546,2184
01 Jun 13,south,fred,laptops,1,586,586
01 Jun 13,mountain,claire,tablets,1,447,447
01 Jun 13,south,fred,tablets,1,311,311
01 Jun 13,east,allie,tablets,1,522,522
01 Jun 13,south,sue,laptops,1,837,837
01 Jun 13,west,roger,tablets,2,718,1436
01 Jun 13,east,jackie,laptops,2,670,1340
01 Jun 13,west,kevin,tablets,1,699,699
01 Jun 13,west,lyn,laptops,1,853,853
01 Jun 13,south,jim,laptops,1,340,340
01 Jun 13,midwest,bob,tablets,2,447,894
01 Jun 13,midwest,charles,software,1,468,468
02 Jun 13,mountain,claire,tablets,10,209,2090
02 Jun 13,west,jack,tablets,1,572,572
02 Jun 13,west,roger,servers,1,2190,2190
02 Jun 13,west,rachel,desktops,2,497,994
02 Jun 13,west,jack,tablets,2,46,92
02 Jun 13,west,rachel,laptops,4,724,2896
02 Jun 13,east,kate,laptops,1,985,985
02 Jun 13,east,allie,laptops,1,359,359
02 Jun 13,east,dan,desktops,2,343,686
02 Jun 13,south,jim,laptops,10,526,5260
02 Jun 13,south,fred,desktops,1,349,349
02 Jun 13,west,mandy,laptops,1,922,922
02 Jun 13,midwest,john,software,1,132,132
02 Jun 13,east,allie,software,2,266,532
02 Jun 13,south,debs,tablets,1,814,814
02 Jun 13,south,leon,desktops,10,259,2590
02 Jun 13,south,debs,software,1,212,212
02 Jun 13,midwest,charles,software,2,115,230
02 Jun 13,east,allie,tablets,1,75,75
02 Jun 13,west,roger,desktops,1,369,369
02 Jun 13,west,roger,laptops,1,597,597
02 Jun 13,west,jack,tablets,10,487,4870
02 Jun 13,east,allie,tablets,1,627,627
03 Jun 13,midwest,charles,software,2,387,774
03 Jun 13,east,joe,tablets,1,581,581
03 Jun 13,south,sue,servers,1,1920,1920
03 Jun 13,west,mandy,desktops,1,790,790
03 Jun 13,west,kevin,servers,2,1096,2192
03 Jun 13,west,roger,laptops,4,922,3688
03 Jun 13,east,jackie,software,1,182,182
03 Jun 13,south,harry,laptops,1,884,884
03 Jun 13,midwest,charles,tablets,1,217,217
03 Jun 13,midwest,bob,servers,2,2470,4940
03 Jun 13,midwest,bob,tablets,1,58,58
03 Jun 13,south,jim,desktops,1,245,245
03 Jun 13,mountain,william,laptops,1,788,788
03 Jun 13,south,sue,software,1,337,337
03 Jun 13,west,lyn,desktops,10,559,5590
03 Jun 13,west,lyn,tablets,2,735,1470
03 Jun 13,south,harry,laptops,4,730,2920
03 Jun 13,east,allie,tablets,2,258,516
03 Jun 13,midwest,sam,software,1,322,322
03 Jun 13,mountain,frederic,tablets,4,396,1584
03 Jun 13,west,kevin,desktops,1,547,547
03 Jun 13,midwest,charles,software,2,130,260
03 Jun 13,west,lyn,laptops,2,903,1806
04 Jun 13,east,jackie,tablets,1,956,956
04 Jun 13,west,roger,servers,1,2529,2529
04 Jun 13,west,rachel,laptops,1,741,741
04 Jun 13,east,joe,tablets,2,194,388
04 Jun 13,mountain,frederic,laptops,1,815,815
04 Jun 13,midwest,sam,software,2,210,420
04 Jun 13,east,joe,tablets,1,883,883
04 Jun 13,east,kate,laptops,1,479,479
04 Jun 13,midwest,john,laptops,1,925,925
04 Jun 13,west,jack,tablets,1,834,834
04 Jun 13,east,jackie,desktops,10,456,4560
04 Jun 13,midwest,charles,servers,10,1856,18560
04 Jun 13,east,jackie,software,1,332,332
04 Jun 13,west,mandy,tablets,1,57,57
04 Jun 13,midwest,bill,tablets,1,226,226
04 Jun 13,midwest,charles,laptops,2,950,1900
04 Jun 13,west,roger,tablets,2,494,988
04 Jun 13,mountain,frederic,software,1,470,470
04 Jun 13,east,joe,tablets,2,167,334
04 Jun 13,west,jack,tablets,2,459,918
04 Jun 13,west,lyn,software,1,341,341
04 Jun 13,midwest,john,software,1,397,397
04 Jun 13,west,rachel,software,1,403,403
05 Jun 13,west,kevin,desktops,1,245,245
05 Jun 13,south,sue,desktops,1,229,229
05 Jun 13,midwest,sam,laptops,1,337,337
05 Jun 13,south,fred,tablets,4,653,2612
05 Jun 13,mountain,frederic,laptops,1,378,378
05 Jun 13,midwest,charles,tablets,2,31,62
05 Jun 13,east,dan,laptops,1,546,546
05 Jun 13,midwest,bob,software,2,366,732
05 Jun 13,west,lyn,software,1,473,473
05 Jun 13,mountain,frederic,laptops,1,318,318
05 Jun 13,east,andy,tablets,2,214,428
05 Jun 13,west,kevin,tablets,1,384,384
05 Jun 13,east,jackie,laptops,10,327,3270
05 Jun 13,midwest,bill,software,2,161,322
05 Jun 13,west,kevin,servers,2,2920,5840
05 Jun 13,west,kevin,laptops,2,488,976
05 Jun 13,east,kate,laptops,10,320,3200
05 Jun 13,west,roger,laptops,1,916,916
05 Jun 13,midwest,sam,tablets,1,836,836
05 Jun 13,east,joe,tablets,1,167,167
05 Jun 13,south,jim,laptops,1,743,743
05 Jun 13,south,leon,laptops,1,815,815
05 Jun 13,south,leon,tablets,10,630,6300
06 Jun 13,midwest,charles,servers,1,2623,2623
06 Jun 13,midwest,charles,servers,1,1833,1833
06 Jun 13,south,harry,desktops,2,255,510
06 Jun 13,east,kate,tablets,10,232,2320
06 Jun 13,east,kate,tablets,1,551,551
06 Jun 13,midwest,bill,servers,2,1956,3912
06 Jun 13,mountain,claire,tablets,10,844,8440
06 Jun 13,midwest,charles,software,1,468,468
06 Jun 13,west,rachel,tablets,1,841,841
06 Jun 13,midwest,charles,tablets,1,573,573
06 Jun 13,west,lyn,servers,1,1670,1670
06 Jun 13,east,kate,desktops,1,642,642
06 Jun 13,east,joe,tablets,2,473,946
06 Jun 13,east,kate,laptops,1,946,946
06 Jun 13,east,andy,laptops,1,862,862
06 Jun 13,west,kevin,laptops,1,955,955
06 Jun 13,east,allie,laptops,1,458,458
06 Jun 13,east,allie,tablets,1,544,544
06 Jun 13,east,andy,software,1,126,126
